StationName,Date,AvgWindSpeed,PRCP,SNOW,SNWD,TMAX,TMIN,Fog,Heavy Fog,Thunder,Sleet,Hail,Glaze,Dust,Smoke,DrifitngSnow,Tornado,High Winds,Mist,Drizzle,FreezingDrizzle,Rain,FreezingRain,Snow,PrecipOther,GroundFog,FreezingFog
"LOWER ST. ANTHONY FALLS, MN US",1992-04-22,,0.21,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-04-23,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-04-24,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-04-25,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-04-26,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-04-27,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-04-28,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-04-29,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-04-30,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-01,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-02,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-03,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-04,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-05,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-06,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-07,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-08,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-09,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-10,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-11,,0.27,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-12,,0.12,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-13,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-14,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-15,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-16,,0.09,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-17,,0.13,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-18,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-19,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-20,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-21,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-22,,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-23,,0.4,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-24,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-25,,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-26,,0.35,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-27,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-28,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-29,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-30,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-05-31,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-01,,0,0,0,84,62,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-02,,0,0,0,87,61,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-03,,0,0,0,84,60,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-04,,0,0,0,83,68,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-05,,0,0,0,83,60,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-06,,0.14,0,0,76,57,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-07,,0,0,0,72,50,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-08,,0.18,0,0,68,55,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-09,,0.07,0,0,81,61,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-10,,0,0,0,85,64,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-11,,0,0,0,90,66,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-12,,0,0,0,91,68,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-13,,0,0,0,89,70,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-14,,0.11,0,0,90,66,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-15,,0.2,0,0,81,63,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-16,,0.3,0,0,75,60,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-17,,1.98,0,0,74,65,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-18,,0.14,0,0,80,64,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-19,,0,0,0,78,52,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-20,,0,0,0,66,40,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-21,,0,0,0,72,44,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-22,,0.1,0,0,68,42,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-23,,0,0,0,78,54,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-24,,0,0,0,77,60,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-25,,0,0,0,74,56,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-26,,0,0,0,72,51,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-27,,0,0,0,81,51,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-28,,0,0,0,88,62,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-29,,0.38,0,0,86,55,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-06-30,,0,0,0,80,58,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-01,,0,0,0,88,66,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-02,,3.35,0,0,77,57,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-03,,0.12,0,0,72,57,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-04,,0,0,0,87,57,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-05,,0,0,0,80,56,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-06,,0,0,0,79,60,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-07,,0,0,0,80,67,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-08,,0,0,0,84,69,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-09,,0,0,0,83,67,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-10,,0.11,0,0,77,61,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-11,,0,0,0,79,61,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-12,,2.3,0,0,76,64,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-13,,0,0,0,76,62,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-14,,0,0,0,84,57,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-15,,0,0,0,78,58,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-16,,0.06,0,0,85,60,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-17,,0,0,0,80,60,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-18,,0,0,0,83,56,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-19,,0,0,0,82,62,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-20,,0,0,0,76,57,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-21,,0,0,0,80,52,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-22,,0,0,0,74,56,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-23,,0.65,0,0,73,54,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-24,,0,0,0,73,55,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-25,,0,0,0,76,54,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-26,,0,0,0,82,63,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-27,,0,0,0,90,60,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-28,,0,0,0,88,66,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-29,,0,0,0,78,59,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-30,,0,0,0,77,61,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-07-31,,0,0,0,82,62,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-01,,0,0,0,88,66,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-02,,0.45,0,0,76,60,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-03,,0,0,0,76,59,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-04,,0.14,0,0,78,59,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-05,,0,0,0,79,59,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-06,,0,0,0,76,62,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-07,,0.75,0,0,75,64,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-08,,0,0,0,90,64,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-09,,0,0,0,98,73,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-10,,0.47,0,0,88,73,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-11,,0,0,0,80,62,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-12,,0,0,0,74,52,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-13,,0.02,0,0,74,56,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-14,,0,0,0,76,52,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-15,,0,0,0,82,51,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-16,,0,0,0,81,53,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-17,,0,0,0,81,60,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-18,,0,0,0,81,58,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-19,,0,0,0,84,54,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-20,,0,0,0,85,61,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-21,,0,0,0,82,68,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-22,,0,0,0,86,66,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-23,,0,0,0,89,67,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-24,,0,0,0,87,62,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-25,,0.89,0,0,64,57,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-26,,0.45,0,0,69,52,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-27,,0,0,0,70,55,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-28,,0,0,0,72,55,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-29,,0,0,0,81,61,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-30,,0,0,0,70,55,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-08-31,,0,0,0,69,53,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-01,,0,0,0,72,56,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-02,,0.07,0,0,74,64,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-03,,0,0,0,73,56,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-04,,0.33,0,0,72,57,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-05,,0.42,0,0,80,65,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-06,,0.23,0,0,71,53,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-07,,0,0,0,73,61,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-08,,0.09,0,0,67,49,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-09,,0,0,0,67,45,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-10,,0,0,0,65,51,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-11,,0,0,0,75,44,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-12,,0,0,0,74,59,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-13,,0,0,0,83,66,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-14,,0,0,0,76,61,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-15,,0,0,0,83,52,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-16,,4.2,0,0,87,59,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-17,,0,0,0,84,58,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-18,,0.05,0,0,67,57,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-19,,0,0,0,68,42,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-20,,0,0,0,74,51,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-21,,0,0,0,79,59,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-22,,0,0,0,58,43,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-23,,0,0,0,70,47,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-24,,0,0,0,71,52,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-25,,0,0,0,73,50,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-26,,0,0,0,66,56,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-27,,0.05,0,0,73,45,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-28,,0,0,0,55,39,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-29,,0,0,0,65,37,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-09-30,,0,0,0,73,46,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-01,,0,0,0,77,51,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-02,,0,0,0,80,54,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-03,,0,0,0,71,55,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-04,,0,0,0,69,52,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-05,,0,0,0,72,55,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-06,,0,0,0,69,56,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-07,,0.6,0,0,51,45,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-08,,0.85,0,0,52,44,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-09,,0.35,0,0,55,46,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-10,,0.05,0,0,60,46,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-11,,0,0,0,65,40,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-12,,0,0,0,60,46,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-13,,0,0,0,55,42,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-14,,0,0,0,51,36,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-15,,0,0,0,44,30,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-16,,0.21,0,0,41,32,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-17,,0,0,0,47,28,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-18,,0,0,0,39,21,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-19,,0,0,0,40,23,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-20,,0.08,0,0,40,29,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-21,,0,0,0,54,37,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-22,,0,0,0,79,48,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-23,,0,0,0,70,54,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-24,,0,0,0,63,47,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-25,,0,0,0,77,46,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-26,,0,0,0,59,42,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-27,,0,0,0,61,38,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-28,,0,0,0,55,38,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-29,,0,0,0,45,27,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-30,,0,0,0,49,32,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-10-31,,0,0,0,46,39,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-01,,0.06,0,0,45,35,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-02,,1.45,0,0,44,33,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-03,,0.7,0,0,38,33,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-04,,0.03,0,0,36,32,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-05,,0,0,0,35,28,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-06,,0,0,0,29,22,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-07,,0,0,0,29,20,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-08,,0,0,0,34,22,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-09,,0,0,0,50,34,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-10,,0.1,0,0,50,36,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-11,,0,0,0,47,26,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-12,,0.05,0,0,39,33,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-13,,0,0,0,33,26,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-14,,0,0,0,28,20,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-15,,0,0,0,31,17,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-16,,0,0,0,37,27,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-17,,0,0,0,33,26,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-18,,0,0,0,36,29,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-19,,0.09,0,0,36,33,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-20,,0.29,0,0,38,30,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-21,,0,0,0,35,30,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-22,,0,0,0,36,30,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-23,,0,0,0,35,28,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-24,,0,0,0,38,30,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-25,,0,0,0,40,30,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-26,,0,0,0,34,23,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-27,,0,0,0,38,22,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-28,,0,0,0,42,24,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-29,,0,0,0,32,29,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-11-30,,0,0,0,34,24,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-12-01,,0,0,0,42,24,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-12-02,,,,,34,27,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1992-12-03,,0,0,,36,25,,,,,,,,,,,,,,,,,,,,
